"","Isolate","Accession_number","Collection_time","Country","Continent","Genotype","Source"
"2440","K396","SRR9718363","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2441","K398","SRR9718364","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2442","K419","SRR9718365","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2443","K420","SRR9718366","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2444","K421","SRR9718367","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2445","K422","SRR9718368","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2446","K423","SRR9718369","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2447","K424","SRR9718370","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2448","K405","SRR9718371","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2449","K406","SRR9718372","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2450","K467","SRR9718373","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2451","K425","SRR9718378","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2452","K426","SRR9718379","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2453","K444","SRR9718380","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2454","K443","SRR9718381","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2455","K430","SRR9718382","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2456","K429","SRR9718383","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2457","K432","SRR9718384","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2458","K431","SRR9718385","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2459","K440","SRR9718386","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2460","K433","SRR9718387","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2461","K441","SRR9718389","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2462","K416","SRR9718396","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2463","K415","SRR9718397","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2464","K414","SRR9718398","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2465","K413","SRR9718399","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2466","K412","SRR9718400","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2467","K411","SRR9718401","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2468","K410","SRR9718402","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2469","K409","SRR9718403","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2470","K408","SRR9718404","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2471","K407","SRR9718405","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2472","K427","SRR9718406","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2473","K394","SRR9718407","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2474","K395","SRR9718408","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2475","K392","SRR9718410","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2476","K428","SRR9718411","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2477","K389","SRR9718412","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2478","K385","SRR9718413","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2479","K382","SRR9718415","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2480","K384","SRR9718416","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2481","K337","SRR9860842","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2482","K335","SRR9860843","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2483","K334","SRR9860844","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2484","K333","SRR9860845","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2485","K388","SRR9860846","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2486","K338","SRR9860847","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2487","K315","SRR9860848","2018","USA","North","Others","NCBI - CDC"
"2488","K316","SRR9860849","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2489","K313","SRR9860850","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2490","K314","SRR9860851","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2491","K319","SRR9860852","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2492","K320","SRR9860853","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2493","K317","SRR9860854","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2494","K318","SRR9860855","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2495","K321","SRR9860856","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2496","K322","SRR9860857","2018","USA","North","Others","NCBI - CDC"
"2497","K325","SRR9860858","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2498","K326","SRR9860859","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2499","K323","SRR9860860","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2500","K324","SRR9860861","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2501","K329","SRR9860862","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2502","K330","SRR9860863","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2503","K327","SRR9860864","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2504","K328","SRR9860865","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2505","K331","SRR9860866","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2506","K332","SRR9860867","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2507","","SRR9988729","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2508","J968","SRR9988730","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2509","","SRR9988731","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2510","K003","SRR9988732","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2511","","SRR9988733","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2512","","SRR9988734","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2513","","SRR9988735","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2514","","SRR9988736","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2515","","SRR9988737","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2516","K006","SRR9988738","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2517","","SRR9988739","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2518","","SRR9988740","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2519","K005","SRR9988741","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2520","K014","SRR9988742","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2521","","SRR9988743","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2522","J877","SRR9988744","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2523","J876","SRR9988745","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2524","J867","SRR9988746","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2525","J866","SRR9988747","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2526","","SRR9988748","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2527","","SRR9988749","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2528","","SRR9988750","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2529","","SRR9988751","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2530","","SRR9988752","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2531","","SRR9988753","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2532","K149","SRR9988754","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2533","K150","SRR9988755","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2534","K146","SRR9988756","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2535","K147","SRR9988757","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2536","K165","SRR9988758","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2537","K155","SRR9988759","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2538","K160","SRR9988760","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2539","K145","SRR9988761","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2540","K140","SRR9988762","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2541","K096","SRR9988763","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2542","K095","SRR9988764","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2543","K099","SRR9988765","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2544","K097","SRR9988766","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2545","K110","SRR9988767","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2546","K101","SRR9988768","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2547","missing","SRR9988769","2018","USA","North","Others","NCBI - CDC"
"2548","K129","SRR9988770","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2549","","SRR9988771","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2550","","SRR9988772","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2551","J888","SRR9988773","2017","USA","North","Others","NCBI - CDC"
"2552","","SRR9988774","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2553","","SRR9988775","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2554","","SRR9988776","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2555","J884","SRR9988777","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2556","","SRR9988778","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2557","","SRR9988779","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2558","","SRR9988780","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2559","K051","SRR9988781","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2560","K050","SRR9988782","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2561","K053","SRR9988783","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2562","K052","SRR9988784","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2563","K056","SRR9988785","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2564","K065","SRR9988787","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2565","K057","SRR9988788","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2566","K075","SRR9988789","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2567","K070","SRR9988790","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2568","K036","SRR9988791","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2569","K035","SRR9988792","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2570","K033","SRR9988793","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2571","K030","SRR9988794","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2572","","SRR9988795","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2573","","SRR9988796","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2574","K025","SRR9988797","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2575","","SRR9988798","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2576","","SRR9988799","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2577","K018","SRR9988800","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2578","K084","SRR9988801","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2579","K086","SRR9988802","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2580","K082","SRR9988803","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2581","K083","SRR9988804","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2582","K091","SRR9988805","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2583","K092","SRR9988806","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2584","K089","SRR9988807","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2585","K090","SRR9988808","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2586","K093","SRR9988809","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2587","K094","SRR9988810","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2588","J856","SRR9988811","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2589","J865","SRR9988812","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2590","","SRR9988813","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2591","","SRR9988814","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2592","","SRR9988815","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2593","J848","SRR9988816","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2594","","SRR9988817","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2595","","SRR9988818","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2596","","SRR9988819","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2597","J853","SRR9988820","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2598","K048","SRR9988821","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2599","K049","SRR9988822","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2600","K037","SRR9988823","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2601","K038","SRR9988824","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2602","K039","SRR9988825","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2603","K040","SRR9988826","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2604","K041","SRR9988827","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2605","K042","SRR9988828","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2606","K043","SRR9988829","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2607","K046","SRR9988830","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2608","J844","SRR9988831","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2609","","SRR9988832","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2610","J802","SRR9988833","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2611","","SRR9988834","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2612","J836","SRR9988837","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2613","","SRR9988838","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2614","","SRR9988839","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2615","J805","SRR9988840","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2616","","SRR9988841","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2617","","SRR9988842","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2618","J980","SRR9988843","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2619","J972","SRR9988844","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2620","","SRR9988845","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2621","I801","SRR9997131","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2622","I802","SRR9997132","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2623","I795","SRR9997133","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2624","J839","SRR9997134","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2625","J840","SRR9997135","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2626","I940","SRR9997136","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2627","I938","SRR9997138","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2628","I939","SRR9997139","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2629","J806","SRR9997140","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2630","J838","SRR9997141","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2631","J734","SRR9997142","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2632","J795","SRR9997143","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2633","I850","SRR9997144","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2634","I781","SRR9997145","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2635","I782","SRR9997146","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2636","I779","SRR9997147","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2637","I780","SRR9997148","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2638","I777","SRR9997149","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2639","I778","SRR9997150","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2640","I775","SRR9997151","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2641","I776","SRR9997152","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2642","I720","SRR9997153","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2643","I783","SRR9997154","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2644","I784","SRR9997155","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2645","I723","SRR9997156","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2646","I854","SRR9997157","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2647","I722","SRR9997158","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2648","I853","SRR9997159","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2649","J909","SRR9997160","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2650","J864","SRR9997161","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2651","J863","SRR9997162","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2652","J913","SRR9997163","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2653","I846","SRR9997164","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2654","I851","SRR9997165","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2655","J843","SRR9997166","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2656","J841","SRR9997167","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2657","J850","SRR9997168","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2658","J845","SRR9997169","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2659","J858","SRR9997170","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2660","J857","SRR9997171","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2661","J861","SRR9997172","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2662","J860","SRR9997173","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2663","I849","SRR9997174","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2664","I848","SRR9997175","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2665","I847","SRR9997176","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2666","I808","SRR9997177","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2667","I807","SRR9997178","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2668","I806","SRR9997179","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2669","I805","SRR9997180","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2670","I812","SRR9997181","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2671","I811","SRR9997182","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2672","I810","SRR9997183","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2673","I809","SRR9997184","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2674","I814","SRR9997185","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2675","I813","SRR9997186","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2676","I796","SRR9997187","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2677","I797","SRR9997188","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2678","I888","SRR9997189","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2679","I889","SRR9997190","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2680","I884","SRR9997191","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2681","I885","SRR9997192","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2682","I886","SRR9997193","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2683","I887","SRR9997194","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2684","I880","SRR9997195","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2685","I881","SRR9997196","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2686","I882","SRR9997197","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2687","I883","SRR9997198","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2688","I798","SRR9997199","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2689","I823","SRR9997200","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2690","I824","SRR9997201","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2691","I835","SRR9997202","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2692","I834","SRR9997203","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2693","I937","SRR9997204","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2694","I936","SRR9997205","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2695","I931","SRR9997206","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2696","I930","SRR9997207","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2697","I891","SRR9997208","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2698","I890","SRR9997209","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2699","I935","SRR9997210","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2700","I934","SRR9997211","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2701","I933","SRR9997212","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2702","I932","SRR9997213","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2703","I721","SRR9997214","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2704","I725","SRR9997215","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2705","I724","SRR9997216","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2706","J919","SRR9997217","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2707","J920","SRR9997218","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2708","J917","SRR9997219","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2709","J918","SRR9997220","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2710","J915","SRR9997221","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2711","J916","SRR9997222","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2712","I717","SRR9997223","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2713","I716","SRR9997224","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2714","J905","SRR9997225","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2715","J906","SRR9997226","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2716","I819","SRR9997227","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2717","I820","SRR9997228","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
